site_unique,site_location_name,established_date,bioregion_name,landform_pattern,landform_element,site_slope,site_aspect,outcrop_lithology,other_outcrop_lithology,site_location_visit_id,visit_start_date,visit_end_date,erosion_type,erosion_abundance,erosion_state,microrelief,drainage_type,disturbance,climatic_condition,vegetation_condition,observer_veg,observer_soil,described_by,pit_marker_easting,pit_marker_northing,pit_marker_mga_zones,pit_marker_datum,pit_marker_location_method,soil_observation_type,a_s_c,plot_is_100m_by_100m,plot_is_aligned_to_grid,plot_is_permanently_marked,latitude,longitude,point,state,visit_date,visit_number,x,y
SAAGAW0001-56992,SAAGAW0001,2015-02-18T12:50:14Z,GAW,SAN,PLA,0,"",,,56992,2015-02-18T12:50:14Z,2015-02-18T12:50:14Z,n/a,0,n/a,NH,4,0,DRY,DRY,3,17,1,705315,6348531,53,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-32.9832472222222,137.197208333333,SW,SA,2015-02-18,1,137.197208333333,-32.9832472222222
SAAGAW0002-56993,SAAGAW0002,2015-02-18T23:28:13Z,GAW,PLA,PLA,1,270,,NC,56993,2015-02-18T23:28:13Z,2015-02-18T23:28:13Z,n/a,X,n/a,NH,4,0,DRY,DRY,3,17,3,709823,6348777,53,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-32.9801194444444,137.244272222222,SW,SA,2015-02-18,1,137.244272222222,-32.9801194444444
SAAGAW0003-56994,SAAGAW0003,2015-02-17T17:53:37Z,GAW,SAN,PLA,0,"",,,56994,2015-02-17T17:53:37Z,2015-02-17T17:53:37Z,n/a,X,n/a,ND,7,0,DRY,DRY,3,17,3,710120,6349619,53,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-32.97155,137.248361111111,SW,SA,2015-02-17,1,137.248361111111,-32.97155
SAAGAW0004-58716,SAAGAW0004,2019-05-21T09:05:02Z,GAW,SAN,DUS,5,38,GY,,58716,2019-05-21T09:05:02Z,2019-05-21T09:05:02Z,W,1,S,ND,2,0,DRY,DRY,30,32,30,542198.2,6584593.9,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-30.87168877,135.4403808,SW,SA,2019-05-21,1,135.4403808,-30.87168877
SAAGAW0005-58748,SAAGAW0005,2019-05-21T16:06:03Z,GAW,RIS,HSL,10,45,QU,,58748,2019-05-21T16:06:03Z,2019-05-21T16:06:03Z,G,1,P,H,3,0,DRY,DRY,1,32,1,537417,6592231,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-30.8032510114135,135.390123508285,SW,SA,2019-05-21,1,135.390123508285,-30.8032510114135
SAAGAW0006-58717,SAAGAW0006,2019-05-22T18:17:36Z,GAW,SAN,PLA,0,"",,NC,58717,2019-05-22T18:17:36Z,2019-05-22T18:17:36Z,n/a,X,n/a,AM,3,0,DRY,DRY,30,32,30,552586.5,6622055.9,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-30.533632,135.547127,SW,SA,2019-05-22,1,135.547127,-30.533632
SAAGAW0007-58749,SAAGAW0007,2019-05-22T12:23:30Z,GAW,SAN,PLA,0,"",,NC,58749,2019-05-22T12:23:30Z,2019-05-22T12:23:30Z,n/a,X,n/a,AM,2,0,DRY,DRY,1,32,1,550526.78,6620440.92,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-30.5473675778894,135.526835008113,SW,SA,2019-05-22,1,135.526835008113,-30.5473675778894
SAAGAW0008-58750,SAAGAW0008,2019-05-23T12:41:00Z,GAW,PLA,LUN,1,360,,,58750,2019-05-23T12:41:00Z,2019-05-23T12:41:00Z,G,1,P,NH,5,0,DRY,DRY,1,32,1,551579.2,6605772.2,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-30.6796833723201,135.538546009711,SW,SA,2019-05-23,1,135.538546009711,-30.6796833723201
SAAGVD0001-56925,SAAGVD0001,2014-09-03T13:31:20Z,GVD,PLA,PLA,0,"",,,56925,2014-09-03T13:31:20Z,2014-09-03T13:31:20Z,n/a,X,n/a,Z,3,0,DRY,FFR,18,17,1,640495,6752885,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-29.3453361111111,130.446161111111,SW,SA,2014-09-03,1,130.446161111111,-29.3453361111111
SAAGVD0002-56926,SAAGVD0002,2014-09-03T18:45:15Z,GVD,PLA,PLA,0,"",,,56926,2014-09-03T18:45:15Z,2014-09-03T18:45:15Z,n/a,X,n/a,Y,3,0,DRY,FFR,1,2,1,640804,6752752,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-29.3464916666667,130.450477777778,SW,SA,2014-09-03,1,130.450477777778,-29.3464916666667
SAAGVD0003-56927,SAAGVD0003,2014-09-04T10:43:47Z,GVD,PLA,DDE,0,"",,,56927,2014-09-04T10:43:47Z,2014-09-04T10:43:47Z,n/a,X,n/a,Y,4,0,DRY,FFR,1,17,1,640524,6755503,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-29.3216888888889,130.446161111111,SW,SA,2014-09-04,1,130.446161111111,-29.3216888888889
SAAGVD0004-56947,SAAGVD0004,2014-09-10T09:39:43Z,GVD,RIS,HSL,3,"",,NC,56947,2014-09-10T09:39:43Z,2014-09-10T09:39:43Z,n/a,X,n/a,Z,3,0,DRY,FFR,1,17,1,225940,6587416,53,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.8147527777778,132.134261111111,SW,SA,2014-09-10,1,132.134261111111,-30.8147527777778
SAAKAN0001-58610,SAAKAN0001,2018-10-19T16:30:00Z,KAN,LOW,PLA,2,150,,n/a,58610,2018-10-19T12:12:36Z,2018-10-19T12:12:36Z,n/a,X,n/a,ND,3,0,DRY,FFR,30,32,30,714381,6052536,53,WGS84,"",P,"",TRUE,TRUE,TRUE,-35.6486444444444,137.368027777778,SW,SA,2018-10-19,1,137.368027777778,-35.6486444444444
SAAKAN0001-58893,SAAKAN0001,2018-10-19T16:30:00Z,KAN,LOW,PLA,2,150,,n/a,58893,2020-10-12T13:39:28Z,2020-10-12T13:39:28Z,n/a,X,n/a,Z,3,0,WET,FFR,1,45,1,714387,6052530.4,53,WGS84,TABLET,P,1 DE AC AF BU AELO-,TRUE,TRUE,TRUE,-35.6486444444444,137.368027777778,SW,SA,2020-10-12,2,137.368027777778,-35.6486444444444
SAAKAN0002-58630,SAAKAN0002,2018-10-20T16:30:00Z,KAN,LOW,HSL,5,60,SA,,58630,2018-10-20T15:01:09Z,2018-10-20T15:01:09Z,n/a,X,n/a,ND,3,0,DRY,DRY,30,32,30,700759.667,6053352.82,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-35.643269,137.217397,SW,SA,2018-10-20,1,137.217397,-35.643269
SAAKAN0002-58876,SAAKAN0002,2018-10-20T16:30:00Z,KAN,LOW,HSL,5,60,SA,,58876,2020-10-11T14:51:38Z,2020-10-11T14:51:38Z,n/a,X,n/a,NC,3,0,WET,FFR,44,42,30,700782.8,6053347.4,53,WGS84,TABLET,P,1 SO AB FO AG BELOU,TRUE,TRUE,TRUE,-35.643269,137.217397,SW,SA,2020-10-11,2,137.217397,-35.643269
SAAKAN0003-58622,SAAKAN0003,2018-10-21T16:31:00Z,KAN,LOW,HSL,30,180,SA,,58622,2018-10-21T14:07:04Z,2018-10-21T14:07:04Z,n/a,X,n/a,AM,2,0,DRY,FFR,30,32,30,711050.016,6042025.325,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-35.7440833333333,137.334044444444,SW,SA,2018-10-21,1,137.334044444444,-35.7440833333333
SAAKAN0003-58892,SAAKAN0003,2018-10-21T16:31:00Z,KAN,LOW,HSL,30,180,SA,,58892,2020-10-11T10:53:05Z,2020-10-11T10:53:05Z,n/a,X,n/a,Z,3,0,WET,BurntR,30,45,30,711052.3,6041999.4,53,WGS84,TABLET,P,3 CH AA AG EO BHMO-,TRUE,TRUE,TRUE,-35.7440833333333,137.334044444444,SW,SA,2020-10-11,2,137.334044444444,-35.7440833333333
SAAKAN0004-58623,SAAKAN0004,2018-10-22T16:31:00Z,KAN,LOW,GUL,2,180,,n/a,58623,2018-10-22T10:58:17Z,2018-10-22T10:58:17Z,n/a,X,n/a,AM,2,0,DRY,FFR,30,32,30,678476.596,6045073.777,53,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-35.723154,136.973161,SW,SA,2018-10-22,1,136.973161,-35.723154
SAAKAN0004-58877,SAAKAN0004,2018-10-22T16:31:00Z,KAN,LOW,GUL,2,180,,n/a,58877,2020-10-08T10:13:54Z,2020-10-08T10:13:54Z,n/a,X,n/a,Z,3,0,WET,BurntR,1,45,1,678470.3,6045069,53,WGS84,TABLET,P,1 DE AC DB HB AIMOV,TRUE,TRUE,TRUE,-35.723154,136.973161,SW,SA,2020-10-08,2,136.973161,-35.723154
SAAKAN0005-58624,SAAKAN0005,2018-10-23T16:32:00Z,KAN,PLT,HCR,5,135,SA,QU,58624,2018-10-23T16:02:20Z,2018-10-23T16:02:20Z,n/a,X,n/a,AM,1,0,DRY,FFR,30,32,30,670121,6035408,53,GDA94,TABLET,PA,"",TRUE,TRUE,TRUE,-35.810624,136.88294,SW,SA,2018-10-23,1,136.88294,-35.810624
SAAKAN0005-58891,SAAKAN0005,2018-10-23T16:32:00Z,KAN,PLT,HCR,5,135,SA,QU,58891,2020-10-08T21:02:19Z,2020-10-08T21:02:19Z,n/a,X,n/a,Z,2,0,WET,FFR,1,42,1,670117.2,6035414.2,53,WGS84,TABLET,P,1 TE IL EA AR AIL--,TRUE,TRUE,TRUE,-35.810624,136.88294,SW,SA,2020-10-08,2,136.88294,-35.810624
SAAKAN0006-58625,SAAKAN0006,2018-10-24T16:33:00Z,KAN,HIL,HCR,3,270,,NAP,58625,2018-10-24T12:18:27Z,2018-10-24T12:18:27Z,n/a,X,n/a,AM,3,0,DRY,FFR,30,32,30,671222,6025515,53,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-35.900621287,136.896083468,SW,SA,2018-10-24,1,136.896083468,-35.900621287
SAAKAN0006-58900,SAAKAN0006,2018-10-24T16:33:00Z,KAN,HIL,HCR,3,270,,NAP,58900,2020-10-10T14:34:09Z,2020-10-10T14:34:09Z,S,1,A,Z,3,0,WET,BurntR,1,42,1,671223.9,6025511.1,53,WGS84,"",P,1 DE AC AF EO AEMOV,TRUE,TRUE,TRUE,-35.900621287,136.896083468,SW,SA,2020-10-10,2,136.896083468,-35.900621287
SAAKAN0007-58632,SAAKAN0007,2018-10-25T16:33:00Z,KAN,DUN,DFS,2,0,,S,58632,2018-10-25T18:46:13Z,2018-10-25T18:46:13Z,W,1,S,AM,5,0,DRY,FFR,30,32,30,643177,6025086,53,GDA94,TABLET,P,"",TRUE,TRUE,TRUE,-35.908982,136.586576,SW,SA,2018-10-25,1,136.586576,-35.908982
SAAKAN0007-58878,SAAKAN0007,2018-10-25T16:33:00Z,KAN,DUN,DFS,2,0,,S,58878,2020-10-07T16:28:45Z,2020-10-07T16:28:45Z,n/a,X,n/a,Z,3,0,WET,BurntR,30,45,30,643161.8,6025071.5,53,WGS84,TABLET,P,4 SO AB FN EX DEKO-,TRUE,TRUE,TRUE,-35.908982,136.586576,SW,SA,2020-10-07,2,136.586576,-35.908982
SAAKAN0008-58626,SAAKAN0008,2018-10-26T16:34:00Z,KAN,DUN,HSL,2,90,,NAP,58626,2018-10-26T15:40:10Z,2018-10-26T15:40:10Z,W,1,S,NH,2,0,DRY,FFR,30,32,30,730239,6023648,53,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-35.904381,137.551283,SW,SA,2018-10-26,1,137.551283,-35.904381
SAAKAN0008-58894,SAAKAN0008,2018-10-26T16:34:00Z,KAN,DUN,HSL,2,90,,NAP,58894,2020-10-13T00:00:00Z,2020-10-13T00:00:00Z,n/a,X,n/a,Z,6,0,WET,AVG,44,45,44,730251.6,6023638.9,53,WGS84,TABLET,P,1 RE GZ FH AR BEKK-,TRUE,TRUE,TRUE,-35.904381,137.551283,SW,SA,2020-10-13,2,137.551283,-35.904381
SAAKAN0009-58634,SAAKAN0009,2018-10-27T16:34:00Z,KAN,LOW,HSL,2,180,LI,,58634,2018-10-27T14:26:22Z,2018-10-27T14:26:22Z,n/a,X,n/a,AM,1,0,DRY,FFR,30,32,30,709700.243,6019872.609,53,WGS84,TABLET,P,"",TRUE,TRUE,TRUE,-35.943027,137.324832,SW,SA,2018-10-27,1,137.324832,-35.943027
SAAKAN0009-58901,SAAKAN0009,2018-10-27T16:34:00Z,KAN,LOW,HSL,2,180,LI,,58901,2020-10-13T10:14:58Z,2020-10-13T10:14:58Z,n/a,X,n/a,Z,4,0,WET,FFR,30,42,30,709692.7,6019976.8,53,WGS84,TABLET,P,3 CA FB DZ IC -HK,TRUE,TRUE,TRUE,-35.943027,137.324832,SW,SA,2020-10-13,2,137.324832,-35.943027
SAAKAN0010-58627,SAAKAN0010,2018-10-28T16:35:00Z,KAN,DUN,SWL,2,140,LI,NAP,58627,2018-10-28T11:10:41Z,2018-10-28T11:10:41Z,W,1,S,AM,6,0,DRY,FFR,30,32,30,762553.947,6029671.832,53,AGD84,TABLET,P,"",TRUE,TRUE,TRUE,-35.842017,137.906987,SW,SA,2018-10-28,1,137.906987,-35.842017
SAAKAN0010-58895,SAAKAN0010,2018-10-28T16:35:00Z,KAN,DUN,SWL,2,140,LI,NAP,58895,2020-10-14T19:01:09Z,2020-10-14T19:01:09Z,n/a,X,n/a,Z,6,0,WET,AVG,1,42,1,762561,6029668.1,53,WGS84,TABLET,P,1 RE JN -- ZZ EKX,TRUE,TRUE,TRUE,-35.842017,137.906987,SW,SA,2020-10-14,2,137.906987,-35.842017
SAAKAN0011-58628,SAAKAN0011,2018-10-29T16:36:00Z,KAN,HIL,GUL,17,45,SA,,58628,2018-10-29T11:04:21Z,2018-10-29T11:04:21Z,n/a,X,n/a,AM,1,0,DRY,FFR,30,32,30,234409.5,6036092.9,54,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-35.783373,138.061671,SW,SA,2018-10-29,1,138.061671,-35.783373
SAAKAN0011-58879,SAAKAN0011,2018-10-29T16:36:00Z,KAN,HIL,GUL,17,45,SA,,58879,2020-10-15T16:08:43Z,2020-10-15T16:08:43Z,n/a,X,n/a,Z,3,0,WET,AVG,30,45,30,234438.02,6036090.188,54,WGS84,TABLET,P,4 DE AB AH HB AFLOV,TRUE,TRUE,TRUE,-35.783373,138.061671,SW,SA,2020-10-15,2,138.061671,-35.783373
SAAKAN0012-58629,SAAKAN0012,2018-10-30T16:36:00Z,KAN,DUN,DUS,15,190,LI,,58629,2018-10-30T17:35:02Z,2018-10-30T17:35:02Z,n/a,X,n/a,VM,1,0,DRY,FFR,30,32,30,770003.6,6024747.6,53,WGS84,TABLET,PA,"",TRUE,TRUE,TRUE,-35.884354,137.989879,SW,SA,2018-10-30,1,137.989879,-35.884354
SAAKAN0012-58896,SAAKAN0012,2018-10-30T16:36:00Z,KAN,DUN,DUS,15,190,LI,,58896,2020-10-15T00:00:00Z,2020-10-15T00:00:00Z,NC,NC,NC,Z,4,0,WET,AVG,44,45,44,770001.7,6024750.4,53,WGS84,TABLET,P,3 CA FB CZ CP -HL-U-,TRUE,TRUE,TRUE,-35.884354,137.989879,SW,SA,2020-10-15,2,137.989879,-35.884354
SAAKAN0013-58880,SAAKAN0013,2020-10-09T16:17:46Z,KAN,PLT,PLA,1,180,,NC,58880,2020-10-09T16:17:46Z,2020-10-09T16:17:46Z,n/a,X,n/a,Z,3,0,WET,FFR,1,45,1,664706,6045180.7,53,WGS84,TABLET,P,4 CH AC AG HC BELO-,TRUE,TRUE,TRUE,-35.72360698,136.8210488,SW,SA,2020-10-09,1,136.8210488,-35.72360698
SAAMDD0007-53742,SAAMDD0007,2011-06-16T00:00:00Z,MDD,PLA,PLA,1,365,KC,NC,53742,2011-06-16T00:00:00Z,2011-06-16T00:00:00Z,NC,1,Z,Z,4,0,WET,"",1,2,11,362038,6196647,54,GDA94,"",P,3CACQCZCPAGLLU,TRUE,TRUE,TRUE,-34.3623461111111,139.499723611111,SW,SA,2011-06-16,1,139.499723611111,-34.3623461111111
SAAMDD0007-58833,SAAMDD0007,2011-06-16T00:00:00Z,MDD,PLA,PLA,1,365,KC,NC,58833,2020-07-08T11:38:29Z,2020-07-08T11:38:29Z,n/a,X,n/a,Z,5,0,DRY,AVG,30,45,30,362035.4,6196654.2,54,WGS84,TABLET,P,4 CA FB DZ CP -GM-U,TRUE,TRUE,TRUE,-34.3623461111111,139.499723611111,SW,SA,2020-07-08,2,139.499723611111,-34.3623461111111
SAAMDD0008-53743,SAAMDD0008,2011-06-17T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,53743,2011-06-17T00:00:00Z,2011-06-17T00:00:00Z,NC,NC,Z,Z,5,0,WET,"",1,2,11,362740,6198944,54,GDA94,"",P,3CHDAD2CPAHKLU,TRUE,TRUE,TRUE,-34.3417311111111,139.507722222222,SW,SA,2011-06-17,1,139.507722222222,-34.3417311111111
SAAMDD0008-58832,SAAMDD0008,2011-06-17T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,58832,2020-07-07T16:01:42Z,2020-07-07T16:01:42Z,n/a,0,n/a,Z,5,0,DRY,DRY,1,45,1,362741.2,6198941.7,54,WGS84,TABLET,P,3 CA FB DZ CP -EK-U,TRUE,TRUE,TRUE,-34.3417311111111,139.507722222222,SW,SA,2020-07-07,2,139.507722222222,-34.3417311111111
SAAMDD0009-53744,SAAMDD0009,2011-06-18T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,53744,2011-06-18T00:00:00Z,2011-06-18T00:00:00Z,R,1,NC,Z,4,0,WET,"",1,2,11,360762,6197121,54,GDA94,"",P,3/CA/DA/D2/CP/A/I/K/K/U,TRUE,TRUE,TRUE,-34.3579019444444,139.485928611111,SW,SA,2011-06-18,1,139.485928611111,-34.3579019444444
SAAMDD0009-58830,SAAMDD0009,2011-06-18T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,58830,2020-07-08T17:26:26Z,2020-07-08T17:26:26Z,n/a,0,n/a,Z,4,0,DRY,AVG,1,45,1,360755.9,6197112.8,54,WGS84,TABLET,P,3 CA FB DZ CP -IL-U,TRUE,TRUE,TRUE,-34.3579019444444,139.485928611111,SW,SA,2020-07-08,2,139.485928611111,-34.3579019444444
SAAMDD0010-53700,SAAMDD0010,2011-06-20T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,53700,2011-06-20T00:00:00Z,2011-06-20T00:00:00Z,NC,NC,Z,Z,5,0,WET,"",1,2,11,362218,6201284,54,GDA94,GPS,P,3TE CYD2ARAEKKU,TRUE,TRUE,TRUE,-34.3205658333333,139.502423888889,SW,SA,2011-06-20,1,139.502423888889,-34.3205658333333
SAAMDD0010-58831,SAAMDD0010,2011-06-20T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,58831,2020-07-09T09:23:33Z,2020-07-09T09:23:33Z,n/a,0,n/a,Z,6,0,DRY,DRY,30,45,44,362217.2,6201277.4,54,WGS84,TABLET,P,3 RU CY DZ AR EKU,TRUE,TRUE,TRUE,-34.3205658333333,139.502423888889,SW,SA,2020-07-09,2,139.502423888889,-34.3205658333333
SAAMDD0011-53745,SAAMDD0011,2011-06-21T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,53745,2011-06-21T00:00:00Z,2011-06-21T00:00:00Z,NC,0,Z,Z,5,0,"","",11,2,1,364757,6201386,54,GDA94,GPS,P,3TECYC2ARAEKLU,TRUE,TRUE,TRUE,-34.3199805555556,139.530028611111,SW,SA,2011-06-21,1,139.530028611111,-34.3199805555556
SAAMDD0011-58828,SAAMDD0011,2011-06-21T00:00:00Z,MDD,PLA,PLA,"","",NC,NC,58828,2020-07-09T14:58:06Z,2020-07-09T14:58:06Z,n/a,0,n/a,Z,5,0,DRY,AVG,30,45,30,364745.6,6201368.5,54,WGS84,TABLET,P,3 CA CV DZ IC -FL-U,TRUE,TRUE,TRUE,-34.3199805555556,139.530028611111,SW,SA,2020-07-09,2,139.530028611111,-34.3199805555556
SAANUL0001-56948,SAANUL0001,2014-09-09T14:50:00Z,NUL,PLA,PLA,1,340,,NC,56948,2014-09-09T12:00:00Z,2014-09-09T14:50:00Z,n/a,X,n/a,Z,4,0,DRY,FFR,1,2,1,221808,6570553,53,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-30.9657583333333,132.087641666667,SW,SA,2014-09-09,1,132.087641666667,-30.9657583333333
SAANUL0002-56949,SAANUL0002,2014-09-11T10:51:33Z,NUL,RIS,HSL,0,"",,NC,56949,2014-09-11T10:51:33Z,2014-09-11T10:51:33Z,n/a,X,n/a,U,5,0,DRY,FFR,3,2,3,716645,6524658,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.3933722222222,131.277372222222,SW,SA,2014-09-11,1,131.277372222222,-31.3933722222222
SAANUL0003-56950,SAANUL0003,2014-09-11T15:27:38Z,NUL,DUN,DDE,0,"",,NC,56950,2014-09-11T15:27:38Z,2014-09-11T15:27:38Z,NC,2,P,Z,6,0,DRY,FFR,18,2,1,715330,6514709,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.482375,131.266791666667,SW,SA,2014-09-11,1,131.266791666667,-31.482375
SAANUL0004-56951,SAANUL0004,2014-09-12T09:49:05Z,NUL,RIS,HSL,0,"",LI,,56951,2014-09-12T09:49:05Z,2014-09-12T09:49:05Z,n/a,X,n/a,Y,5,0,WET,FFR,1,2,1,719048,6511436,52,WGS84,GPS,P,"",TRUE,TRUE,TRUE,-31.5111777777778,131.306630555556,SW,SA,2014-09-12,1,131.306630555556,-31.5111777777778
SAANUL0005-59076,SAANUL0005,2021-11-23T00:00:00Z,NUL,PLA,PLA,0,"",,LI,59076,2021-11-23T00:00:00Z,2021-11-23T00:00:00Z,n/a,X,n/a,Z,5,0,WET,AVG,1,13,1,243296,6476300.3,53,WGS84,"",P,4 CA JT DZ CP BEMMV NR,TRUE,TRUE,TRUE,-31.820043,132.287988,SW,SA,2021-11-23,1,132.287988,-31.820043
SAARIV0001-57090,SAARIV0001,2015-08-12T15:46:23Z,RIV,FLO,FLD,0,"",,,57090,2015-08-12T15:46:23Z,2015-08-12T15:46:23Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0843027777778,140.757602777778,SW,SA,2015-08-12,1,140.757602777778,-34.0843027777778
SAARIV0001-58046,SAARIV0001,2015-08-12T15:46:23Z,RIV,FLO,FLD,0,"",,,58046,2016-02-02T00:00:00Z,2016-02-02T00:00:00Z,NC,NC,NC,NC,7,NC,DRY,DRY,25,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0843027777778,140.757602777778,SW,SA,2016-02-02,2,140.757602777778,-34.0843027777778
SAARIV0001-58971,SAARIV0001,2015-08-12T15:46:23Z,RIV,FLO,FLD,0,"",,,58971,2021-10-26T09:30:00Z,2021-10-26T09:30:00Z,n/a,X,n/a,Z,3,0,WET,AVG,32,13,32,477636,6228473,54,WGS84,"",PA,3 SO AD FO EX CELOX,TRUE,TRUE,TRUE,-34.0843027777778,140.757602777778,SW,SA,2021-10-26,3,140.757602777778,-34.0843027777778
SAARIV0002-57091,SAARIV0002,2015-08-13T12:44:28Z,RIV,FLO,FLD,0,"",,n/a,57091,2015-08-13T12:44:28Z,2015-08-13T12:44:28Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0833416666667,140.758477777778,SW,SA,2015-08-13,1,140.758477777778,-34.0833416666667
SAARIV0002-58047,SAARIV0002,2015-08-13T12:44:28Z,RIV,FLO,FLD,0,"",,n/a,58047,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,NC,NC,NC,NC,7,NC,DRY,DRY,25,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0833416666667,140.758477777778,SW,SA,2016-02-01,2,140.758477777778,-34.0833416666667
SAARIV0003-57092,SAARIV0003,2015-08-13T13:41:53Z,RIV,FLO,FLD,0,"",,NC,57092,2015-08-13T13:41:53Z,2015-08-13T13:41:53Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0838888888889,140.7602,SW,SA,2015-08-13,1,140.7602,-34.0838888888889
SAARIV0003-57612,SAARIV0003,2015-08-13T13:41:53Z,RIV,FLO,FLD,0,"",,NC,57612,2016-02-01T12:37:00Z,2016-02-01T12:37:00Z,NC,NC,NC,NC,7,NC,"","",26,13,26,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.0838888888889,140.7602,SW,SA,2016-02-01,2,140.7602,-34.0838888888889
SAARIV0004-57093,SAARIV0004,2015-08-14T13:01:45Z,RIV,FLO,FLD,0,"",,NC,57093,2015-08-14T13:01:45Z,2015-08-14T13:01:45Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2615666666667,140.386861111111,SW,SA,2015-08-14,1,140.386861111111,-34.2615666666667
SAARIV0004-58051,SAARIV0004,2015-08-14T13:01:45Z,RIV,FLO,FLD,0,"",,NC,58051,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,NC,NC,NC,NC,7,NC,DRY,DRY,25,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2615666666667,140.386861111111,SW,SA,2016-02-01,2,140.386861111111,-34.2615666666667
SAARIV0004-58967,SAARIV0004,2015-08-14T13:01:45Z,RIV,FLO,FLD,0,"",,NC,58967,2021-10-27T00:00:00Z,2021-10-27T00:00:00Z,n/a,X,n/a,N,2,0,DRY,AVG,32,13,32,443564.5,6208670.7,54,WGS84,"",PA,3 VE AD GS BN ERRX,TRUE,TRUE,TRUE,-34.2615666666667,140.386861111111,SW,SA,2021-10-27,3,140.386861111111,-34.2615666666667
SAARIV0005-57094,SAARIV0005,2015-08-14T13:31:15Z,RIV,FLO,FLD,0,"",,NC,57094,2015-08-14T13:31:15Z,2015-08-14T13:31:15Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2634722222222,140.387733333333,SW,SA,2015-08-14,1,140.387733333333,-34.2634722222222
SAARIV0005-58052,SAARIV0005,2015-08-14T13:31:15Z,RIV,FLO,FLD,0,"",,NC,58052,2016-02-03T14:38:00Z,2016-02-03T14:38:00Z,NC,NC,NC,NC,7,NC,DRY,DRY,25,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2634722222222,140.387733333333,SW,SA,2016-02-03,2,140.387733333333,-34.2634722222222
SAARIV0006-57095,SAARIV0006,2015-08-14T00:00:00Z,RIV,FLO,FLD,"","",,NC,57095,2015-08-14T00:00:00Z,2015-08-14T00:00:00Z,NC,NC,NC,NC,7,NC,WET,AVG,1,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2636333333333,140.389852777778,SW,SA,2015-08-14,1,140.389852777778,-34.2636333333333
SAARIV0006-58053,SAARIV0006,2015-08-14T00:00:00Z,RIV,FLO,FLD,"","",,NC,58053,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,NC,NC,NC,NC,7,NC,DRY,DRY,25,13,1,,,,"","",NC,NC,TRUE,TRUE,TRUE,-34.2636333333333,140.389852777778,SW,SA,2016-02-01,2,140.389852777778,-34.2636333333333
SAARIV0006-59035,SAARIV0006,2015-08-14T00:00:00Z,RIV,FLO,FLD,"","",,NC,59035,2021-10-27T15:53:00Z,2021-10-27T15:53:00Z,n/a,X,n/a,N,2,0,WET,AVG,49,45,49,443834.6,6208542.5,54,WGS84,"",PA,3 VE AM GS GI EQRX,TRUE,TRUE,TRUE,-34.2636333333333,140.389852777778,SW,SA,2021-10-27,3,140.389852777778,-34.2636333333333
